"vendor_code","name"
1759421,"Пакет подарочный под бутылку ""Вязаный"" люкс, 36 х 12 х 8.5 см"
1759388,"Пакет подарочный ""Послание"", 41 х 33 х 10 см"
2792350,"Пакет подарочный ""Золотая звезда"", средний, 23 х 10 х 22,5 см"
2792352,"Пакет подарочный ""Звёздный путь"", средний, 23 х 10 х 22,5 см"
1759389,"Пакет подарочный ""Этно"", 42,5 х 33 х 10 см"
1759390,"Пакет подарочный ""Тачки"", 42.5 х 33 х 10 см"
3299216,"Пакет подарочный без ручек «С Новым годом!», Холодное сердце, 10 х 19,5 х 7 см"
7155023,"Пакет ""Мурзик"", полиэтиленовый с вырубной ручкой, 47х40 см, 45 мкм"
1759391,"Пакет подарочный ""Мужской набор"", 42,5 х 33 х 10 см"
1759392,"Пакет подарочный ""Грани совершенства"", 42.5 х 33 х 10 см"
1759393,"Пакет подарочный под бутылку ""Серебристые снежинки"", люкс, 36 х 12 х 8.5 см"
1759422,"Пакет подарочный под бутылку ""Праздничное веселье"" люкс, 36 х 12 х 8.5 см"
1759423,"Пакет подарочный под бутылку ""Снежинки на ёлке"" люкс, 36 х 12 х 8.5 см"
1759395,"Пакет подарочный ""Весна"" люкс, 36 х 32 х 12 см"
1431846,"Пакет подарочный ""Гармония"" 26,5 х 16,5 х 7 см"
3299215,"Пакет подарочный без ручек «С Новым годом!», Медвежонок Винни и его друзья, 10 х 19,5 х 7 см"
7155024,"Пакет ""Хозяин тайги"", полиэтиленовый с вырубной ручкой, 47х40 см, 45 мкм"
7155025,"Пакет ""Полосатик"", полиэтиленовый с пластиковой ручкой, 37х34см, 80 мкм"
1759396,"Пакет подарочный ""Глазурь"" люкс, 36 х 32 х 12 см"
1431848,"Пакет подарочный ""Перламутровый"" 23 х 22,5 х 10 см"
1759397,"Пакет подарочный ""Азалия"" люкс, 32 х 36 х 12 см"
1759398,"Пакет подарочный ""Мандала"" люкс, 32 х 36 х 12 см"
1759399,"Пакет подарочный ""Осеннее шуршание"" люкс, 36 х 32 х 12 см"
1759400,"Пакет подарочный ""Разноцветные пионы"" люкс, 32 х 36 х 12 см"
1431850,"Пакет подарочный ""Солнечный город"" 22,5  х 23 х 10 см"
1759401,"Пакет подарочный ""Фантазия"" люкс, 36 х 32 х 12 см"
1759402,"Пакет подарочный ""Венера"" люкс, 32 х 36 х 12 см"
1759403,"Пакет подарочный ""Тартан"" люкс, 36 х 32 х 12 см"
1759404,"Пакет подарочный ""Новогодняя гирлянда"" люкс, 32 х 26 х 12 см"
7937585,"Пакет крафт без печати, круглая ручка 18 х 11 х 29 см"
6853999,"Пакет ламинированный ""Счастливого рождества"" 32 х 42 х 12"
1431855,"Пакет подарочный ""Гармония"" 23 х 22,5 х 10 см"
1431858,"Пакет подарочный ""Пушистик"" розовый 45 x 9 х 32,5 см"
9599426,"Подарочный пакет - коробка ""Сирень"", 23 х 16 х 11 см"
1431849,"Пакет подарочный ""Вкуснятина"" 23 х 22.5 х 10 см"
7182441,"Пакет подарочный крафт «Любовь», розовый, 22,5 х 23 х 10 см, 1 шт."
9568239,"Пакет подарочный крафт «Для тебя», голубой, 22,5 х 23 х 10 см"
1431856,"Пакет подарочный ""Юность"" 23 х 22.5 х 10 см"
7548917,"Пакет подарочный, упаковка, «Ты идеальна», 30 х 20 х 10 см"
1759411,"Пакет подарочный ""Волшебница"" люкс, 32 х 26 х 12 см"
1759412,"Пакет подарочный ""Космический"" люкс, 32 х 26 х 12 см"
9592359,"Пакет подарочный ""Фиолетовая строгость"", 18 х 22,3 х 10 см"
9592360,"Пакет подарочный ""Серая строгость"", 18 х 22,3 х 10 см"
1759413,"Пакет подарочный ""Совершенство"" люкс, 32 х 26 х 12 см"
9592361,"Пакет подарочный ""Строго и со вкусом"", 18 х 22,3 х 10 см"
1431854,"Пакет подарочный ""Роза ветров"" 23 х 22,5 х 10 см"
9568248,"Пакет подарочный крафт «Сияй», фольгированный, 22,5 х 23 х 10 см, 1 шт."
1759414,"Пакет подарочный ""Легкость"" люкс, 32 х 26 х 12 см"
1759415,"Пакет подарочный ""Разноцветие"" люкс, 32 х 26 х 12 см"
9592296,"Пакет подарочный ""Удивительный"", 11,5 х 14,5 х 6,5 см"
9592297,"Пакет подарочный ""Цветочная фиерия"", 11,5 х14,5 х 6,5 см"
1431857,"Пакет подарочный ""Пушистик"" голубой 45 x 9 х 32,5 см"
1431860,"Пакет подарочный ""Солнечный город"" 32,5 x 45 x 9 см"
1431861,"Пакет подарочный ""Возможности"" 12,3 x 7,4 x 4 см"
1759416,"Пакет подарочный ""Стиляга"" люкс, 32 х 26 х 12 см"
1431859,"Пакет подарочный ""Именины"" 45 x 9 х 32,5 см"
1431866,"Пакет подарочный ""Кофейный дом"" 16 х 16 х 7,6 см"
1431865,"Пакет подарочный ""Ночная красавица"" 16 х 16 х 7.6 см"
1431867,"Пакет подарочный ""Полевые цветы"" 16 х 16 х 7,6 см"
9592300,"Пакет подарочный ""Я так тебя люблю!"", 11,5 х14,5 х 6,5 см"
9592301,"Пакет подарочный ""Самолет"", 11,5 х14,5 х 6,5 см"
9592302,"Пакет подарочный ""Яхта"", 11,5 х14,5 х 6,5 см"
9592340,"Пакет подарочный  ""Любовные истории"", 33 х 42,5 х 10 см"
7892397,"Пакет подарочный ламинированный вертикальный, упаковка, «Мужчине мечты», ML 21 х 25 х 8 см"
1759417,"Пакет ламинированный ""Капитанский проводник"", люкс, 32 х 26 х 12 см"
1759418,"Пакет подарочный ""Свежесть"" люкс, 32 х 26 х 12 см"
1431864,"Пакет подарочный ""Пышность"" 12,3 x 7,4 x 4 см"
1759419,"Пакет подарочный под бутылку ""Рождественская роспись"" люкс, 36 х 12 х 8.5 см"
1759420,"Пакет подарочный под бутылку ""Ёлки"" люкс, 36 х 12 х 8.5 см"
1431868,"Пакет подарочный ""Пробуждение"" 16 х 16 х 7,6 см"
10454498,"Пакет подарочный ""Черника"", 26 х 32 х 12 см"
1431871,"Пакет подарочный ""Компаньон"" 16 х 16 х 7,6 см"
9592304,"Пакет подарочный ""Бабочки"", 11,5 х14,5 х 6,5 см"
9592305,"Пакет подарочный ""Бабочки любви"", 11,5 х14,5 х 6,5 см"
1759424,"Пакет подарочный под бутылку ""Осеннее шуршание"" люкс, 36 х 12 х 8.5 см"
1759425,"Пакет подарочный под бутылку ""Пожелания"" люкс, 36 х 12 х 8.5 см"
9592306,"Пакет подарочный ""Цветочный бум"" 11,5 х14,5 х 6,5 см"
1431870,"Пакет подарочный ""Талер"" 16 х 16 х 7,6 см"
9592307,"Пакет подарочный ""Букет радости"", 11,5 х14,5 х 6,5 см"
1431869,"Пакет подарочный ""Возможности"" 16 х 16 х 7,6 см"
9592308,"Пакет подарочный ""Весенний привет"", 11,5 х14,5 х 6,5 см"
9592309,"Пакет подарочный ""Пришла весна"", 11,5 х14,5 х 6,5 см"
